Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CouncilCount,Price_per_sqm
Glen Iris,1 Estella St,4,h,2920000.0,S,Marshall,27/05/2017,7.3,3146.0,4.0,3.0,3.0,1064.0,305.0,1980.0,Airport West,-37.86224,145.06406,Southern Metropolitan,10412.0,1257,2132.9437545653764
Glen Iris,42 Martin Rd,3,h,1500000.0,S,J,27/05/2017,7.3,3146.0,3.0,2.0,2.0,409.0,255.0,2016.0,Airport West,-37.84965,145.05903999999995,Southern Metropolitan,10412.0,1257,2259.0361445783133
Glen Iris,68 Martin Rd,3,h,1440000.0,S,Abercromby's,27/05/2017,7.3,3146.0,3.0,2.0,2.0,0.0,30.0,1930.0,Airport West,-37.85139,145.05835,Southern Metropolitan,10412.0,1257,48000.0
Glen Iris,20 Madeline St,3,h,1690000.0,S,Jellis,12/08/2017,7.3,3146.0,3.0,1.0,2.0,625.0,188.0,1951.0,Airport West,-37.85728,145.08743,Southern Metropolitan,10412.0,1257,2078.720787207872
Glen Iris,15 Renwick St,4,h,2165000.0,S,Marshall,12/08/2017,7.3,3146.0,4.0,3.0,2.0,409.0,255.0,2016.0,Airport West,-37.852,145.07321000000005,Southern Metropolitan,10412.0,1257,3260.5421686746986
Glen Iris,5 Ventich St,5,h,2215000.0,S,Marshall,12/08/2017,7.3,3146.0,5.0,2.0,2.0,847.0,217.0,1920.0,Airport West,-37.85611,145.08776,Southern Metropolitan,10412.0,1257,2081.7669172932333
Glen Iris,23 Hillside Pde,4,h,1908000.0,SP,J,29/07/2017,7.3,3146.0,4.0,1.0,1.0,702.0,134.0,1930.0,Airport West,-37.84914000000001,145.06421,Southern Metropolitan,10412.0,1257,2282.2966507177034
Glen Iris,25A Beryl St,3,h,1300000.0,VB,Marshall,3/09/2017,7.3,3146.0,3.0,2.0,2.0,400.0,170.0,1900.0,Airport West,-37.85223,145.08676,Southern Metropolitan,10412.0,1257,2280.7017543859647
Glen Iris,24 Howard St,4,h,2825000.0,PI,Marshall,3/09/2017,7.3,3146.0,4.0,2.0,2.0,728.0,138.0,1950.0,Airport West,-37.85541,145.0639,Southern Metropolitan,10412.0,1257,3262.124711316397
Glen Iris,42 Queens Pde,3,h,1850000.0,S,Fletchers,3/09/2017,7.3,3146.0,3.0,1.0,1.0,645.0,216.0,1930.0,Airport West,-37.85341,145.09188999999995,Southern Metropolitan,10412.0,1257,2148.664343786295
Glen Iris,6 Audrey Cr,5,h,3000000.0,VB,Jellis,9/09/2017,7.3,3146.0,5.0,3.0,2.0,775.0,155.0,1960.0,Airport West,-37.85855,145.07775,Southern Metropolitan,10412.0,1257,3225.8064516129034
Glen Iris,5 Gatis St,3,h,1738000.0,S,Jellis,16/09/2017,7.3,3146.0,3.0,2.0,2.0,692.0,248.0,1920.0,Airport West,-37.85672,145.09098999999995,Southern Metropolitan,10412.0,1257,1848.936170212766
Glen Iris,6 Bardolph St,2,h,708000.0,S,Jellis,19/08/2017,7.3,3146.0,2.0,1.0,1.0,151.0,163.0,2006.0,Airport West,-37.85156,145.07958,Southern Metropolitan,10412.0,1257,2254.7770700636943
Glen Iris,4 Faircroft Av,3,h,1307500.0,S,Jellis,19/08/2017,7.3,3146.0,3.0,1.0,1.0,316.0,111.0,1940.0,Airport West,-37.84782,145.05004,Southern Metropolitan,10412.0,1257,3062.060889929742
Glen Iris,10 Madeline St,5,h,1700000.0,VB,Tim,26/08/2017,7.3,3146.0,5.0,3.0,2.0,630.0,314.0,2000.0,Airport West,-37.85718,145.08658,Southern Metropolitan,10412.0,1257,1800.8474576271187
Glen Iris,33 Welfare Pde,3,h,1688000.0,S,Purplebricks,26/08/2017,7.3,3146.0,3.0,1.0,2.0,717.0,184.0,1950.0,Airport West,-37.85918,145.083,Southern Metropolitan,10412.0,1257,1873.4739178690345
Hawthorn,6a Scott St,4,h,1650000.0,PI,Jellis,3/09/2016,4.6,3122.0,4.0,2.0,2.0,317.0,210.0,2005.0,Airport West,-37.8344,145.0422,Southern Metropolitan,11308.0,1257,3130.9297912713473
Hawthorn,49 Berkeley St,3,h,5100000.0,S,Jellis,3/12/2016,4.6,3122.0,3.0,2.0,3.0,1038.0,300.0,1971.0,Airport West,-37.8332,145.0366,Southern Metropolitan,11308.0,1257,3811.6591928251123
Hawthorn,4 Bowen St,4,h,2670000.0,S,Jellis,3/12/2016,4.6,3122.0,4.0,2.0,1.0,336.0,235.0,1905.0,Airport West,-37.8183,145.0371,Southern Metropolitan,11308.0,1257,4676.00700525394
Hawthorn,23 Elgin St,3,h,1480000.0,S,Jellis,3/12/2016,4.6,3122.0,3.0,1.0,0.0,228.0,116.0,1900.0,Airport West,-37.8157,145.0263,Southern Metropolitan,11308.0,1257,4302.325581395349
Hawthorn,23 Melville St,2,h,1155000.0,S,Jellis,4/06/2016,4.6,3122.0,2.0,1.0,2.0,235.0,90.0,1900.0,Airport West,-37.8153,145.0231,Southern Metropolitan,11308.0,1257,3553.846153846154
Hawthorn,7 Brook St,3,h,2000000.0,S,Nelson,6/08/2016,4.6,3122.0,3.0,2.0,1.0,460.0,176.0,1940.0,Airport West,-37.8155,145.019,Southern Metropolitan,11308.0,1257,3144.6540880503144
Hawthorn,530 Burwood Rd,3,h,1300000.0,S,Marshall,8/10/2016,4.6,3122.0,3.0,2.0,1.0,341.0,155.0,1938.0,Airport West,-37.8236,145.0425,Southern Metropolitan,11308.0,1257,2620.967741935484
Hawthorn,44 College St,3,h,1300000.0,S,Nelson,8/10/2016,4.6,3122.0,3.0,1.0,0.0,232.0,90.0,1900.0,Airport West,-37.8173,145.0252,Southern Metropolitan,11308.0,1257,4037.2670807453414
Hawthorn,69 Power St,4,h,2610000.0,S,Marshall,10/09/2016,4.6,3122.0,4.0,2.0,7.0,0.0,139.0,1975.0,Airport West,-37.8187,145.0272,Southern Metropolitan,11308.0,1257,18776.978417266186
Hawthorn,6 Salisbury Gr,3,h,1741000.0,S,Marshall,10/09/2016,4.6,3122.0,3.0,1.0,1.0,383.0,109.0,1910.0,Airport West,-37.8155,145.0385,Southern Metropolitan,11308.0,1257,3538.6178861788617
Hawthorn,18 Violet Gr,3,h,2325000.0,S,Jellis,10/09/2016,4.6,3122.0,3.0,2.0,1.0,373.0,109.0,1910.0,Airport West,-37.8281,145.0391,Southern Metropolitan,11308.0,1257,4823.651452282158
Hawthorn,3 Camden Rd,2,h,2920000.0,S,Jellis,10/12/2016,4.6,3122.0,2.0,1.0,3.0,791.0,300.0,1928.0,Airport West,-37.8251,145.0385,Southern Metropolitan,11308.0,1257,2676.443629697525
Hawthorn,1/9 Kinkora Rd,3,h,1510000.0,S,Marshall,10/12/2016,4.6,3122.0,3.0,2.0,2.0,264.0,97.0,1970.0,Airport West,-37.8163,145.0301,Southern Metropolitan,11308.0,1257,4182.825484764543
Hawthorn,3 Randolph St,3,h,2065000.0,S,Jellis,12/06/2016,4.6,3122.0,3.0,1.0,1.0,351.0,150.0,1910.0,Airport West,-37.8165,145.02100000000004,Southern Metropolitan,11308.0,1257,4121.756487025948
Hawthorn,16 Pine St,3,h,1712000.0,S,Marshall,12/11/2016,4.6,3122.0,3.0,1.0,1.0,342.0,130.0,1900.0,Airport West,-37.814,145.0212,Southern Metropolitan,11308.0,1257,3627.1186440677966
Hawthorn,3 Glen St,5,h,3500000.0,VB,Marshall,17/09/2016,4.6,3122.0,5.0,1.0,3.0,740.0,5.0,1910.0,Airport West,-37.8298,145.0355,Southern Metropolitan,11308.0,1257,4697.986577181208
Hawthorn,1 College St,3,h,1560000.0,PI,Jellis,18/03/2017,4.6,3122.0,3.0,2.0,0.0,198.0,148.0,1910.0,Airport West,-37.8169,145.0234,Southern Metropolitan,11308.0,1257,4508.670520231214
Hawthorn,36 College St,2,h,2265000.0,S,Morrison,18/03/2017,4.6,3122.0,2.0,1.0,1.0,460.0,176.0,1940.0,Airport West,-37.8173,145.0248,Southern Metropolitan,11308.0,1257,3561.3207547169814
Hawthorn,1B Hepburn St,3,h,1780000.0,SP,Jellis,18/03/2017,4.6,3122.0,3.0,3.0,2.0,88.0,178.0,2011.0,Airport West,-37.824,145.0427,Southern Metropolitan,11308.0,1257,6691.729323308271
Hawthorn,4A Simpson Pl,3,h,1180000.0,S,Jellis,19/11/2016,4.6,3122.0,3.0,1.0,3.0,218.0,92.0,1900.0,Airport West,-37.8176,145.0204,Southern Metropolitan,11308.0,1257,3806.451612903226
Hawthorn,466 Auburn Rd,4,h,1800000.0,SP,Noel,22/08/2016,4.6,3122.0,3.0,2.0,4.0,601.0,158.0,1940.0,Airport West,-37.839,145.0418,Southern Metropolitan,11308.0,1257,2371.5415019762845
Hawthorn,5 Wattle Gr,3,h,1855000.0,S,Marshall,22/08/2016,4.6,3122.0,3.0,1.0,1.0,304.0,125.0,1900.0,Airport West,-37.8253,145.0287,Southern Metropolitan,11308.0,1257,4324.009324009324
Hawthorn,74 Denham St,2,h,1535000.0,S,LITTLE,25/02/2017,4.6,3122.0,2.0,1.0,0.0,243.0,165.0,1990.0,Airport West,-37.8198,145.0245,Southern Metropolitan,11308.0,1257,3762.2549019607845
Hawthorn,35 College St,3,h,2375000.0,VB,Jellis,27/11/2016,4.6,3122.0,3.0,2.0,2.0,472.0,176.0,1940.0,Airport West,-37.8171,145.0252,Southern Metropolitan,11308.0,1257,3665.1234567901233
Hawthorn,12 Morang Rd,3,h,1980000.0,S,Jellis,27/11/2016,4.6,3122.0,3.0,2.0,1.0,151.0,109.5,1999.0,Airport West,-37.8219,145.0241,Southern Metropolitan,11308.0,1257,7600.767754318618
Hawthorn,17 Morang Rd,3,h,3120000.0,S,Jellis,28/08/2016,4.6,3122.0,2.0,1.0,4.0,677.0,227.0,1920.0,Airport West,-37.8224,145.0243,Southern Metropolitan,11308.0,1257,3451.3274336283184
Hawthorn,27 Falmouth St,3,h,2160000.0,S,Noel,30/07/2016,4.6,3122.0,3.0,2.0,2.0,387.0,109.0,1910.0,Airport West,-37.82,145.0421,Southern Metropolitan,11308.0,1257,4354.8387096774195
Hawthorn,7 Colvin Gr,3,h,1700000.0,VB,Kay,6/05/2017,4.6,3122.0,3.0,1.0,2.0,338.0,132.0,1910.0,Airport West,-37.8139,145.0243,Southern Metropolitan,11308.0,1257,3617.021276595745
Hawthorn,4/162 Barkers Rd,1,h,300000.0,VB,Ray,13/05/2017,4.6,3122.0,1.0,1.0,1.0,0.0,139.0,1975.0,Airport West,-37.8143,145.0319,Southern Metropolitan,11308.0,1257,2158.273381294964
Hawthorn,31 Smart St,2,h,1800000.0,S,Jellis,13/05/2017,4.6,3122.0,2.0,1.0,0.0,221.0,106.0,1900.0,Airport West,-37.8163,145.0251,Southern Metropolitan,11308.0,1257,5504.587155963302
Hawthorn,95 Church St,3,h,1525000.0,VB,Jellis,20/05/2017,4.6,3122.0,3.0,1.0,0.0,269.0,134.0,1905.0,Airport West,-37.8162,145.0206,Southern Metropolitan,11308.0,1257,3784.1191066997517
Hawthorn,32 College St,2,h,1620000.0,S,Jellis,20/05/2017,4.6,3122.0,2.0,1.0,1.0,201.0,148.0,1910.0,Airport West,-37.8173,145.0246,Southern Metropolitan,11308.0,1257,4641.833810888252
Hawthorn,12 Hunter St,3,h,1985000.0,S,Jellis,20/05/2017,4.6,3122.0,3.0,2.0,1.0,254.0,97.0,1910.0,Airport West,-37.8287,145.0419,Southern Metropolitan,11308.0,1257,5655.270655270655
Hawthorn,4 Manchester St,3,h,1750000.0,S,Woodards,20/05/2017,4.6,3122.0,3.0,1.0,4.0,368.0,109.0,1910.0,Airport West,-37.8288,145.0398,Southern Metropolitan,11308.0,1257,3668.763102725367
Hawthorn,54 Manningtree Rd,4,h,2100000.0,S,hockingstuart,20/05/2017,4.6,3122.0,4.0,1.0,2.0,383.0,109.0,1910.0,Airport West,-37.8237,145.0311,Southern Metropolitan,11308.0,1257,4268.292682926829
Hawthorn,17 Fairview St,5,h,5510000.0,S,RT,3/06/2017,5.3,3122.0,5.0,2.0,5.0,820.0,300.0,1971.0,Airport West,-37.83031,145.02973,Southern Metropolitan,11308.0,1257,4919.642857142857
Hawthorn,2 Scott St,2,h,1790000.0,S,Marshall,3/06/2017,5.3,3122.0,2.0,2.0,2.0,460.0,176.0,1958.0,Airport West,-37.83432,145.04152,Southern Metropolitan,11308.0,1257,2814.4654088050315
Hawthorn,3 Johnson St,4,h,2053000.0,S,Abercromby's,17/06/2017,5.3,3122.0,4.0,3.0,2.0,354.0,150.0,1910.0,Airport West,-37.81691,145.03721000000004,Southern Metropolitan,11308.0,1257,4073.4126984126983
Hawthorn,18 Belgrave St,3,h,1750000.0,PI,Jellis,24/06/2017,5.3,3122.0,3.0,2.0,0.0,234.0,90.0,1900.0,Airport West,-37.82839,145.04086,Southern Metropolitan,11308.0,1257,5401.234567901234
Hawthorn,8 Kinkora Rd,4,h,2010000.0,PI,Marshall,24/06/2017,5.3,3122.0,4.0,3.0,3.0,451.0,274.0,1970.0,Airport West,-37.81633,145.02833,Southern Metropolitan,11308.0,1257,2772.4137931034484
Hawthorn,1/30 Lisson Gr,2,h,1480000.0,S,Marshall,24/06/2017,5.3,3122.0,0.0,0.0,0.0,241.0,165.0,1990.0,Airport West,-37.82679,145.03021,Southern Metropolitan,11308.0,1257,3645.320197044335
Hawthorn,9 Manchester St,2,h,1682000.0,S,Jellis,24/06/2017,5.3,3122.0,2.0,1.0,1.0,264.0,97.0,1910.0,Airport West,-37.8285,145.04022,Southern Metropolitan,11308.0,1257,4659.279778393352
Hawthorn,328 Barkers Rd,4,h,2800000.0,PI,RT,27/05/2017,5.3,3122.0,4.0,2.0,2.0,750.0,192.0,1910.0,Airport West,-37.81557,145.04281,Southern Metropolitan,11308.0,1257,2972.3991507430997
Hawthorn,36 Bell St,3,h,1870000.0,PI,Marshall,27/05/2017,5.3,3122.0,3.0,1.0,1.0,271.0,134.0,1905.0,Airport West,-37.81816,145.03938,Southern Metropolitan,11308.0,1257,4617.283950617284
Hawthorn,3 Churchill Gr,3,h,2402500.0,S,Marshall,27/05/2017,5.3,3122.0,3.0,2.0,2.0,273.0,134.0,1900.0,Airport West,-37.81625,145.03789,Southern Metropolitan,11308.0,1257,5902.948402948403
Hawthorn,10 Edward St,3,h,1702000.0,SP,Marshall,27/05/2017,5.3,3122.0,3.0,1.0,2.0,290.0,110.0,1900.0,Airport West,-37.81767,145.04041,Southern Metropolitan,11308.0,1257,4255.0
Hawthorn,16 Marian St,4,h,3399000.0,S,Marshall,27/05/2017,5.3,3122.0,4.0,2.0,2.0,446.0,274.0,2002.0,Airport West,-37.82785,145.03816,Southern Metropolitan,11308.0,1257,4720.833333333333
Hawthorn,29 Oak St,4,h,3900000.0,S,Jellis,27/05/2017,5.3,3122.0,4.0,2.0,1.0,595.0,158.0,1940.0,Airport West,-37.81396,145.01899,Southern Metropolitan,11308.0,1257,5179.282868525896
Hawthorn,3/31 Robinson Rd,3,h,1500000.0,PI,Jellis,12/08/2017,5.3,3122.0,3.0,3.0,2.0,255.0,97.0,1997.0,Airport West,-37.83195,145.04211999999995,Southern Metropolitan,11308.0,1257,4261.363636363636
Hawthorn,10 Through St,3,h,1425000.0,VB,Jellis,12/08/2017,5.3,3122.0,3.0,1.0,1.0,333.0,108.0,1930.0,Airport West,-37.82737,145.02971000000005,Southern Metropolitan,11308.0,1257,3231.292517006803
Hawthorn,13 Violet Gr,3,h,1910000.0,S,Jellis,12/08/2017,5.3,3122.0,3.0,2.0,2.0,242.0,165.0,1990.0,Airport West,-37.82834,145.03937,Southern Metropolitan,11308.0,1257,4692.874692874693
Hawthorn,3/20 Yarra Gr,3,h,1485000.0,S,Marshall,12/08/2017,5.3,3122.0,3.0,2.0,2.0,0.0,139.0,1975.0,Airport West,-37.82452,145.02204,Southern Metropolitan,11308.0,1257,10683.453237410073
Hawthorn,24/1 Muir St,3,h,1100000.0,S,Marshall,15/07/2017,5.3,3122.0,3.0,2.0,1.0,109.0,109.5,1999.0,Airport West,-37.81442,145.01531,Southern Metropolitan,11308.0,1257,5034.324942791762
Hawthorn,9 Randolph St,3,h,1460000.0,S,Nelson,29/07/2017,5.3,3122.0,3.0,1.0,1.0,259.0,97.0,1997.0,Airport West,-37.81628,145.02125,Southern Metropolitan,11308.0,1257,4101.123595505618
Hawthorn,1B Simpson Pl,3,h,1670000.0,PI,Kay,9/09/2017,5.3,3122.0,3.0,3.0,2.0,107.0,109.5,1999.0,Airport West,-37.81753,145.01988,Southern Metropolitan,11308.0,1257,7713.625866050808
Hawthorn,357 Auburn Rd,4,h,2325000.0,S,Jellis,16/09/2017,5.3,3122.0,4.0,3.0,2.0,649.0,227.0,1920.0,Airport West,-37.83508,145.0429,Southern Metropolitan,11308.0,1257,2654.109589041096
Hawthorn,42 College St,2,h,1350000.0,VB,Jellis,26/08/2017,5.3,3122.0,2.0,1.0,0.0,208.0,148.0,1900.0,Airport West,-37.81732,145.02508999999995,Southern Metropolitan,11308.0,1257,3792.1348314606744
Hawthorn East,742 Burwood Rd,2,h,1550000.0,S,Noel,3/12/2016,7.5,3123.0,2.0,1.0,2.0,432.0,120.0,1950.0,Airport West,-37.8249,145.0532,Southern Metropolitan,6482.0,1257,2807.9710144927535
Hawthorn East,15 Rathmines Rd,3,h,2151000.0,S,Kay,3/12/2016,7.5,3123.0,3.0,1.0,2.0,780.0,171.0,1940.0,Airport West,-37.8198,145.0465,Southern Metropolitan,6482.0,1257,2261.8296529968457
Hawthorn East,22 Stewart St,2,h,1140000.0,S,Marshall,3/12/2016,7.5,3123.0,2.0,1.0,0.0,230.0,70.0,1900.0,Airport West,-37.8226,145.055,Southern Metropolitan,6482.0,1257,3800.0
Hawthorn East,10 Neave St,2,h,3350000.0,S,hockingstuart,4/03/2017,7.5,3123.0,2.0,1.0,2.0,826.0,158.0,1929.0,Airport West,-37.8404,145.0516,Southern Metropolitan,6482.0,1257,3404.471544715447
Hawthorn East,66 Roseberry St,3,h,1865000.0,S,Jellis,4/03/2017,7.5,3123.0,3.0,2.0,2.0,431.0,120.0,1950.0,Airport West,-37.8269,145.0496,Southern Metropolitan,6482.0,1257,3384.75499092559
Hawthorn East,748 Burwood Rd,5,h,1700000.0,S,Marshall,6/08/2016,7.5,3123.0,5.0,3.0,2.0,431.0,203.0,1920.0,Airport West,-37.825,145.0536,Southern Metropolitan,6482.0,1257,2681.3880126182967
Hawthorn East,22 Miami St,3,h,1650000.0,VB,RT,6/08/2016,7.5,3123.0,3.0,2.0,2.0,302.0,113.0,1940.0,Airport West,-37.8348,145.0453,Southern Metropolitan,6482.0,1257,3975.9036144578313
Hawthorn East,1051 Burke Rd,3,h,1615000.0,S,Jellis,7/05/2016,7.5,3123.0,3.0,3.0,4.0,459.0,166.0,1900.0,Airport West,-37.8205,145.0585,Southern Metropolitan,6482.0,1257,2584.0
Hawthorn East,2/2 Myrniong Gr,3,h,1600000.0,VB,Marshall,7/05/2016,7.5,3123.0,3.0,2.0,2.0,200.0,120.0,1990.0,Airport West,-37.8396,145.0514,Southern Metropolitan,6482.0,1257,5000.0
Hawthorn East,310 Riversdale Rd,3,h,1450000.0,PI,hockingstuart,7/05/2016,7.5,3123.0,3.0,2.0,2.0,466.0,176.0,1915.0,Airport West,-37.8305,145.0475,Southern Metropolitan,6482.0,1257,2258.5669781931465
Hawthorn East,58 Auburn Gr,4,h,3100000.0,S,Kay,10/09/2016,7.5,3123.0,3.0,2.0,2.0,640.0,232.0,1907.0,Airport West,-37.826,145.0498,Southern Metropolitan,6482.0,1257,3555.045871559633
Hawthorn East,503 Tooronga Rd,3,h,1700000.0,VB,Jellis,10/09/2016,7.5,3123.0,3.0,2.0,1.0,646.0,228.0,1980.0,Airport West,-37.8337,145.0469,Southern Metropolitan,6482.0,1257,1945.0800915331808
Hawthorn East,20 Beaconsfield Rd,2,h,1585000.0,S,Jellis,10/12/2016,7.5,3123.0,2.0,1.0,2.0,390.0,102.0,1935.0,Airport West,-37.8322,145.0486,Southern Metropolitan,6482.0,1257,3221.5447154471544
Hawthorn East,18 Carlyle St,4,h,3050000.0,S,Kay,11/03/2017,7.5,3123.0,4.0,3.0,1.0,710.0,172.0,1905.0,Airport West,-37.8187,145.0577,Southern Metropolitan,6482.0,1257,3458.049886621315
Hawthorn East,16 Leura Gr,4,h,2800000.0,S,Jellis,12/11/2016,7.5,3123.0,4.0,1.0,2.0,764.0,171.0,1940.0,Airport West,-37.8374,145.0486,Southern Metropolitan,6482.0,1257,2994.652406417112
Hawthorn East,63 Victoria Rd,5,h,2250000.0,PI,RT,14/05/2016,7.5,3123.0,5.0,2.0,2.0,452.0,319.0,1902.0,Airport West,-37.8223,145.0494,Southern Metropolitan,6482.0,1257,2918.2879377431905
Hawthorn East,36 Invermay Gr,4,h,2381000.0,S,Marshall,15/10/2016,7.5,3123.0,4.0,2.0,2.0,457.0,166.0,1900.0,Airport West,-37.8332,145.0461,Southern Metropolitan,6482.0,1257,3821.8298555377205
Hawthorn East,1 Torring Rd,2,h,1582000.0,S,Fletchers,15/10/2016,7.5,3123.0,2.0,2.0,2.0,358.0,130.0,1910.0,Airport West,-37.8341,145.0528,Southern Metropolitan,6482.0,1257,3241.8032786885246
Hawthorn East,5 Nicholson St,4,h,2920000.0,S,Marshall,16/04/2016,7.5,3123.0,4.0,3.0,3.0,726.0,278.0,1905.0,Airport West,-37.8239,145.0553,Southern Metropolitan,6482.0,1257,2908.366533864542
Hawthorn East,3 Avenue Victoria,4,h,1920000.0,VB,Jellis,17/09/2016,7.5,3123.0,4.0,2.0,2.0,749.0,240.0,1925.0,Airport West,-37.8235,145.0525,Southern Metropolitan,6482.0,1257,1941.3549039433772
Hawthorn East,40 Campbell Gr,3,h,1420000.0,PI,Marshall,17/09/2016,7.5,3123.0,3.0,1.0,2.0,362.0,130.0,1910.0,Airport West,-37.8337,145.0504,Southern Metropolitan,6482.0,1257,2886.1788617886177
Hawthorn East,10 Miami St,3,h,2100000.0,VB,Marshall,17/09/2016,7.5,3123.0,3.0,1.0,2.0,664.0,310.0,1930.0,Airport West,-37.8345,145.0443,Southern Metropolitan,6482.0,1257,2156.05749486653
Hawthorn East,45 Roseberry St,2,h,1335000.0,S,Fletchers,17/09/2016,7.5,3123.0,2.0,1.0,0.0,229.0,70.0,1900.0,Airport West,-37.8265,145.0484,Southern Metropolitan,6482.0,1257,4464.882943143813
Hawthorn East,66 Roseberry St,3,h,1825000.0,S,Jellis,17/09/2016,7.5,3123.0,3.0,2.0,2.0,431.0,120.0,1950.0,Airport West,-37.8269,145.0496,Southern Metropolitan,6482.0,1257,3312.159709618875
Hawthorn East,452 Barkers Rd,5,h,3210000.0,S,Jellis,18/03/2017,7.5,3123.0,5.0,3.0,4.0,1011.0,304.0,1905.0,Airport West,-37.8165,145.0505,Southern Metropolitan,6482.0,1257,2441.06463878327
Hawthorn East,21 Myrniong Gr,4,h,3310000.0,S,RT,18/03/2017,7.5,3123.0,4.0,2.0,3.0,762.0,171.0,1940.0,Airport West,-37.8395,145.0529,Southern Metropolitan,6482.0,1257,3547.695605573419
Hawthorn East,38 Caroline St,3,h,1538000.0,S,Jellis,18/06/2016,7.5,3123.0,2.0,1.0,2.0,287.0,126.0,1940.0,Airport West,-37.8292,145.046,Southern Metropolitan,6482.0,1257,3723.9709443099273
Hawthorn East,336 Riversdale Rd,4,h,2450000.0,S,Marshall,19/11/2016,7.5,3123.0,4.0,2.0,1.0,697.0,172.0,1905.0,Airport West,-37.8307,145.0498,Southern Metropolitan,6482.0,1257,2819.332566168009
Hawthorn East,13 Clive Rd,4,h,2450000.0,VB,Jellis,22/05/2016,7.5,3123.0,3.0,3.0,2.0,523.0,316.0,1955.0,Airport West,-37.8319,145.0503,Southern Metropolitan,6482.0,1257,2920.143027413588
Hawthorn East,75 Leura Gr,3,h,3020000.0,S,Hooper,22/05/2016,7.5,3123.0,3.0,2.0,2.0,832.0,158.0,1929.0,Airport West,-37.8377,145.0541,Southern Metropolitan,6482.0,1257,3050.5050505050503
Hawthorn East,43 Mayston St,3,h,1625000.0,S,Woodards,22/05/2016,7.5,3123.0,3.0,1.0,3.0,372.0,130.0,1910.0,Airport West,-37.8267,145.054,Southern Metropolitan,6482.0,1257,3237.0517928286854
Hawthorn East,122 Victoria Rd,5,h,2775000.0,PI,Marshall,22/05/2016,7.5,3123.0,5.0,3.0,2.0,864.0,158.0,1929.0,Airport West,-37.8231,145.0535,Southern Metropolitan,6482.0,1257,2715.2641878669274
Hawthorn East,3 Jaques St,5,h,2500000.0,VB,RT,22/08/2016,7.5,3123.0,5.0,3.0,3.0,757.0,240.0,1925.0,Airport West,-37.8176,145.0548,Southern Metropolitan,6482.0,1257,2507.5225677031094
Hawthorn East,91 Rathmines Rd,4,h,2350000.0,S,Marshall,22/08/2016,7.5,3123.0,4.0,2.0,2.0,556.0,220.0,1900.0,Airport West,-37.8204,145.0516,Southern Metropolitan,6482.0,1257,3028.3505154639174
Hawthorn East,24 Wiseman St,2,h,1385000.0,S,Marshall,22/08/2016,7.5,3123.0,2.0,1.0,2.0,326.0,113.0,1940.0,Airport West,-37.8373,145.0455,Southern Metropolitan,6482.0,1257,3154.897494305239
Hawthorn East,4 Temple St,6,h,1666000.0,S,Noel,24/09/2016,7.5,3123.0,6.0,2.0,0.0,350.0,198.0,1900.0,Airport West,-37.8219,145.0556,Southern Metropolitan,6482.0,1257,3040.1459854014597
Hawthorn East,1 Avenue Victoria,3,h,2040000.0,S,Nelson,27/06/2016,7.5,3123.0,3.0,1.0,2.0,783.0,171.0,1940.0,Airport West,-37.8234,145.0526,Southern Metropolitan,6482.0,1257,2138.364779874214
Hawthorn East,20 Stewart St,3,h,1650000.0,S,Marshall,27/11/2016,7.5,3123.0,3.0,1.0,1.0,354.0,115.0,1900.0,Airport West,-37.8225,145.0551,Southern Metropolitan,6482.0,1257,3518.1236673773988
Hawthorn East,103 Pleasant Rd,5,h,1900000.0,VB,Kay,28/05/2016,7.5,3123.0,3.0,3.0,3.0,0.0,185.0,1985.0,Airport West,-37.8351,145.0554,Southern Metropolitan,6482.0,1257,10270.27027027027
Hawthorn East,26 Roseberry St,2,h,1100000.0,S,Jellis,28/08/2016,7.5,3123.0,2.0,1.0,2.0,206.0,120.0,1990.0,Airport West,-37.8267,145.0476,Southern Metropolitan,6482.0,1257,3374.2331288343557
Hawthorn East,90 Harcourt St,4,h,2200000.0,PI,hockingstuart,30/07/2016,7.5,3123.0,4.0,2.0,1.0,588.0,274.0,2000.0,Airport West,-37.8191,145.0552,Southern Metropolitan,6482.0,1257,2552.2041763341067
Hawthorn East,2/60 Rathmines Rd,3,h,975000.0,VB,Fletchers,30/07/2016,7.5,3123.0,3.0,1.0,1.0,211.0,120.0,1990.0,Airport West,-37.8204,145.0489,Southern Metropolitan,6482.0,1257,2945.619335347432
Hawthorn East,25 Myrniong Gr,5,h,3750000.0,VB,Woodards,6/05/2017,7.5,3123.0,5.0,3.0,4.0,858.0,158.0,1929.0,Airport West,-37.8395,145.0534,Southern Metropolitan,6482.0,1257,3690.9448818897636
Hawthorn East,21 Broomfield Rd,3,h,1575000.0,S,Jellis,13/05/2017,7.5,3123.0,3.0,1.0,0.0,305.0,113.0,1940.0,Airport West,-37.8309,145.0451,Southern Metropolitan,6482.0,1257,3767.9425837320573
Hawthorn East,8 Fairmount Rd,2,h,1320000.0,S,Jellis,13/05/2017,7.5,3123.0,2.0,1.0,3.0,325.0,113.0,1940.0,Airport West,-37.8355,145.04399999999995,Southern Metropolitan,6482.0,1257,3013.698630136986
